SID,SEASON,BASIN,NAME,ISO_TIME,LAT,LON,TRACK_TYPE
2023138N05151,2023,WP,MAWAR,2023-05-19 00:00:00,4.4,149.7,main
2023138N05151,2023,WP,MAWAR,2023-05-19 03:00:00,4.4,149.5,main
2023138N05151,2023,WP,MAWAR,2023-05-19 06:00:00,4.4,149.3,main
2023138N05151,2023,WP,MAWAR,2023-05-19 09:00:00,4.5,149.2,main
2023138N05151,2023,WP,MAWAR,2023-05-19 12:00:00,4.6,149.1,main
2023138N05151,2023,WP,MAWAR,2023-05-19 15:00:00,4.7,149.1,main
2023138N05151,2023,WP,MAWAR,2023-05-19 18:00:00,5.3,149.3,main
2023138N05151,2023,WP,MAWAR,2023-05-19 21:00:00,5.5,149.4,main
2023138N05151,2023,WP,MAWAR,2023-05-20 00:00:00,5.6,149.4,main
2023138N05151,2023,WP,MAWAR,2023-05-20 03:00:00,5.7,149.4,main
2023138N05151,2023,WP,MAWAR,2023-05-20 06:00:00,5.8,149.3,main
2023138N05151,2023,WP,MAWAR,2023-05-20 09:00:00,5.8,149.2,main
2023138N05151,2023,WP,MAWAR,2023-05-20 12:00:00,6,149.2,main
2023138N05151,2023,WP,MAWAR,2023-05-20 15:00:00,6.2,149.1,main
2023138N05151,2023,WP,MAWAR,2023-05-20 18:00:00,6.6,149,main
2023138N05151,2023,WP,MAWAR,2023-05-20 21:00:00,6.8,148.9,main
2023138N05151,2023,WP,MAWAR,2023-05-21 00:00:00,7,148.8,main
2023138N05151,2023,WP,MAWAR,2023-05-21 03:00:00,7.3,148.6,main
2023138N05151,2023,WP,MAWAR,2023-05-21 06:00:00,7.5,148.3,main
2023138N05151,2023,WP,MAWAR,2023-05-21 09:00:00,7.6,148.1,main
2023138N05151,2023,WP,MAWAR,2023-05-21 12:00:00,7.8,147.9,main
2023138N05151,2023,WP,MAWAR,2023-05-21 15:00:00,8,147.8,main
2023138N05151,2023,WP,MAWAR,2023-05-21 18:00:00,8.2,147.6,main
2023138N05151,2023,WP,MAWAR,2023-05-21 21:00:00,8.5,147.5,main
2023138N05151,2023,WP,MAWAR,2023-05-22 00:00:00,8.8,147.3,main
2023138N05151,2023,WP,MAWAR,2023-05-22 03:00:00,9.1,147.2,main
2023138N05151,2023,WP,MAWAR,2023-05-22 06:00:00,9.4,147,main
2023138N05151,2023,WP,MAWAR,2023-05-22 09:00:00,9.6,147,main
2023138N05151,2023,WP,MAWAR,2023-05-22 12:00:00,9.9,146.9,main
2023138N05151,2023,WP,MAWAR,2023-05-22 15:00:00,10.2,146.9,main
2023138N05151,2023,WP,MAWAR,2023-05-22 18:00:00,10.5,146.9,main
2023138N05151,2023,WP,MAWAR,2023-05-22 21:00:00,10.8,146.9,main
2023138N05151,2023,WP,MAWAR,2023-05-23 00:00:00,11.2,146.9,main
2023138N05151,2023,WP,MAWAR,2023-05-23 03:00:00,11.5,146.7,main
2023138N05151,2023,WP,MAWAR,2023-05-23 06:00:00,11.8,146.5,main
2023138N05151,2023,WP,MAWAR,2023-05-23 09:00:00,12,146.2,main
2023138N05151,2023,WP,MAWAR,2023-05-23 12:00:00,12.2,146,main
2023138N05151,2023,WP,MAWAR,2023-05-23 15:00:00,12.4,145.8,main
2023138N05151,2023,WP,MAWAR,2023-05-23 18:00:00,12.5,145.7,main
2023138N05151,2023,WP,MAWAR,2023-05-23 21:00:00,12.8,145.6,main
2023138N05151,2023,WP,MAWAR,2023-05-24 00:00:00,13,145.6,main
2023138N05151,2023,WP,MAWAR,2023-05-24 03:00:00,13.3,145.4,main
2023138N05151,2023,WP,MAWAR,2023-05-24 06:00:00,13.6,145.2,main
2023138N05151,2023,WP,MAWAR,2023-05-24 09:00:00,13.7,145,main
2023138N05151,2023,WP,MAWAR,2023-05-24 12:00:00,13.8,144.7,main
2023138N05151,2023,WP,MAWAR,2023-05-24 15:00:00,14,144.4,main
2023138N05151,2023,WP,MAWAR,2023-05-24 18:00:00,14.1,144.1,main
2023138N05151,2023,WP,MAWAR,2023-05-24 21:00:00,14.1,143.8,main
2023138N05151,2023,WP,MAWAR,2023-05-25 00:00:00,14.2,143.5,main
2023138N05151,2023,WP,MAWAR,2023-05-25 03:00:00,14.4,143.2,main
2023138N05151,2023,WP,MAWAR,2023-05-25 06:00:00,14.5,142.8,main
2023138N05151,2023,WP,MAWAR,2023-05-25 09:00:00,14.6,142.2,main
2023138N05151,2023,WP,MAWAR,2023-05-25 12:00:00,14.7,141.5,main
2023138N05151,2023,WP,MAWAR,2023-05-25 15:00:00,14.8,141,main
2023138N05151,2023,WP,MAWAR,2023-05-25 18:00:00,14.9,140.4,main
2023138N05151,2023,WP,MAWAR,2023-05-25 21:00:00,15,139.8,main
2023138N05151,2023,WP,MAWAR,2023-05-26 00:00:00,15.1,139.2,main
2023138N05151,2023,WP,MAWAR,2023-05-26 03:00:00,15.2,138.6,main
2023138N05151,2023,WP,MAWAR,2023-05-26 06:00:00,15.3,137.9,main
2023138N05151,2023,WP,MAWAR,2023-05-26 09:00:00,15.5,137.2,main
2023138N05151,2023,WP,MAWAR,2023-05-26 12:00:00,15.7,136.5,main
2023138N05151,2023,WP,MAWAR,2023-05-26 15:00:00,15.8,135.7,main
2023138N05151,2023,WP,MAWAR,2023-05-26 18:00:00,16,134.9,main
2023138N05151,2023,WP,MAWAR,2023-05-26 21:00:00,16.2,134.2,main
2023138N05151,2023,WP,MAWAR,2023-05-27 00:00:00,16.4,133.5,main
2023138N05151,2023,WP,MAWAR,2023-05-27 03:00:00,16.5,132.8,main
2023138N05151,2023,WP,MAWAR,2023-05-27 06:00:00,16.6,132.2,main
2023138N05151,2023,WP,MAWAR,2023-05-27 09:00:00,16.7,131.5,main
2023138N05151,2023,WP,MAWAR,2023-05-27 12:00:00,16.8,130.9,main
2023138N05151,2023,WP,MAWAR,2023-05-27 15:00:00,16.9,130.3,main
2023138N05151,2023,WP,MAWAR,2023-05-27 18:00:00,17.1,129.7,main
2023138N05151,2023,WP,MAWAR,2023-05-27 21:00:00,17.1,129.2,main
2023138N05151,2023,WP,MAWAR,2023-05-28 00:00:00,17.2,128.7,main
2023138N05151,2023,WP,MAWAR,2023-05-28 03:00:00,17.4,128.3,main
2023138N05151,2023,WP,MAWAR,2023-05-28 06:00:00,17.6,127.9,main
2023138N05151,2023,WP,MAWAR,2023-05-28 09:00:00,17.8,127.6,main
2023138N05151,2023,WP,MAWAR,2023-05-28 12:00:00,18,127.4,main
2023138N05151,2023,WP,MAWAR,2023-05-28 15:00:00,18.3,127.1,main
2023138N05151,2023,WP,MAWAR,2023-05-28 18:00:00,18.6,126.7,main
2023138N05151,2023,WP,MAWAR,2023-05-28 21:00:00,18.8,126.5,main
2023138N05151,2023,WP,MAWAR,2023-05-29 00:00:00,19,126.2,main
2023138N05151,2023,WP,MAWAR,2023-05-29 03:00:00,19.2,126,main
2023138N05151,2023,WP,MAWAR,2023-05-29 06:00:00,19.4,125.8,main
2023138N05151,2023,WP,MAWAR,2023-05-29 09:00:00,19.5,125.7,main
2023138N05151,2023,WP,MAWAR,2023-05-29 12:00:00,19.7,125.6,main
2023138N05151,2023,WP,MAWAR,2023-05-29 15:00:00,19.9,125.5,main
2023138N05151,2023,WP,MAWAR,2023-05-29 18:00:00,20.1,125.4,main
2023138N05151,2023,WP,MAWAR,2023-05-29 21:00:00,20.2,125.2,main
2023138N05151,2023,WP,MAWAR,2023-05-30 00:00:00,20.4,125.1,main
2023138N05151,2023,WP,MAWAR,2023-05-30 03:00:00,20.4,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 06:00:00,20.6,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 09:00:00,20.7,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 12:00:00,20.8,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 15:00:00,21,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 18:00:00,21.2,125,main
2023138N05151,2023,WP,MAWAR,2023-05-30 21:00:00,21.3,125,main
2023138N05151,2023,WP,MAWAR,2023-05-31 00:00:00,21.5,125.1,main
2023138N05151,2023,WP,MAWAR,2023-05-31 03:00:00,21.8,125.2,main
2023138N05151,2023,WP,MAWAR,2023-05-31 06:00:00,22.2,125.3,main
2023138N05151,2023,WP,MAWAR,2023-05-31 09:00:00,22.5,125.4,main
2023138N05151,2023,WP,MAWAR,2023-05-31 12:00:00,22.7,125.4,main
2023138N05151,2023,WP,MAWAR,2023-05-31 15:00:00,23.1,125.5,main
2023138N05151,2023,WP,MAWAR,2023-05-31 18:00:00,23.5,125.5,main
2023138N05151,2023,WP,MAWAR,2023-05-31 21:00:00,23.8,125.7,main
2023138N05151,2023,WP,MAWAR,2023-06-01 00:00:00,24.2,125.8,main
2023138N05151,2023,WP,MAWAR,2023-06-01 03:00:00,24.5,126,main
2023138N05151,2023,WP,MAWAR,2023-06-01 06:00:00,24.9,126.2,main
2023138N05151,2023,WP,MAWAR,2023-06-01 09:00:00,25.4,126.7,main
2023138N05151,2023,WP,MAWAR,2023-06-01 12:00:00,25.8,127.2,main
2023138N05151,2023,WP,MAWAR,2023-06-01 15:00:00,26.3,127.6,main
2023138N05151,2023,WP,MAWAR,2023-06-01 18:00:00,26.8,128.1,main
2023138N05151,2023,WP,MAWAR,2023-06-01 21:00:00,27.2,128.8,main
2023138N05151,2023,WP,MAWAR,2023-06-02 00:00:00,27.5,129.5,main
2023138N05151,2023,WP,MAWAR,2023-06-02 03:00:00,27.9,130.3,main
2023138N05151,2023,WP,MAWAR,2023-06-02 06:00:00,28.3,131.2,main
2023138N05151,2023,WP,MAWAR,2023-06-02 09:00:00,28.6,132.1,main
2023138N05151,2023,WP,MAWAR,2023-06-02 12:00:00,28.9,133,main
2023138N05151,2023,WP,MAWAR,2023-06-02 15:00:00,29.3,134.1,main
2023138N05151,2023,WP,MAWAR,2023-06-02 18:00:00,29.7,135.2,main
2023138N05151,2023,WP,MAWAR,2023-06-02 21:00:00,30.1,136.5,main
2023138N05151,2023,WP,MAWAR,2023-06-03 00:00:00,30.7,137.9,main
2023138N05151,2023,WP,MAWAR,2023-06-03 03:00:00,31.5,139.4,main
2023138N05151,2023,WP,MAWAR,2023-06-03 06:00:00,32.5,141,main
2023138N05151,2023,WP,MAWAR,2023-06-03 09:00:00,33.3,142.6,main
2023138N05151,2023,WP,MAWAR,2023-06-03 12:00:00,34.1,144.4,main
2023152N26274,2023,NA,ARLENE,2023-05-31 18:00:00,26.4,-85.9,main
2023152N26274,2023,NA,ARLENE,2023-05-31 21:00:00,26.5,-85.8,main
2023152N26274,2023,NA,ARLENE,2023-06-01 00:00:00,26.7,-85.7,main
2023152N26274,2023,NA,ARLENE,2023-06-01 03:00:00,26.9,-85.7,main
2023152N26274,2023,NA,ARLENE,2023-06-01 06:00:00,27.2,-85.8,main
2023152N26274,2023,NA,ARLENE,2023-06-01 09:00:00,27.5,-86,main
2023152N26274,2023,NA,ARLENE,2023-06-01 12:00:00,27.7,-86.2,main
2023152N26274,2023,NA,ARLENE,2023-06-01 15:00:00,27.9,-86.4,main
2023152N26274,2023,NA,ARLENE,2023-06-01 18:00:00,28,-86.5,main
2023152N26274,2023,NA,ARLENE,2023-06-01 21:00:00,27.9,-86.5,main
2023152N26274,2023,NA,ARLENE,2023-06-02 00:00:00,27.7,-86.5,main
2023152N26274,2023,NA,ARLENE,2023-06-02 03:00:00,27.5,-86.5,main
2023152N26274,2023,NA,ARLENE,2023-06-02 06:00:00,27.3,-86.4,main
2023152N26274,2023,NA,ARLENE,2023-06-02 09:00:00,27.1,-86.4,main
2023152N26274,2023,NA,ARLENE,2023-06-02 12:00:00,27,-86.3,main
2023152N26274,2023,NA,ARLENE,2023-06-02 15:00:00,26.9,-86.2,main
2023152N26274,2023,NA,ARLENE,2023-06-02 18:00:00,26.7,-86,main
2023152N26274,2023,NA,ARLENE,2023-06-02 21:00:00,26.3,-85.8,main
2023152N26274,2023,NA,ARLENE,2023-06-03 00:00:00,25.9,-85.7,main
2023152N26274,2023,NA,ARLENE,2023-06-03 03:00:00,25.4,-85.7,main
2023152N26274,2023,NA,ARLENE,2023-06-03 06:00:00,25,-85.6,main
2023152N26274,2023,NA,ARLENE,2023-06-03 09:00:00,24.7,-85.5,main
2023152N26274,2023,NA,ARLENE,2023-06-03 12:00:00,24.4,-85.3,main
2023152N26274,2023,NA,ARLENE,2023-06-03 15:00:00,24.1,-85.2,main
2023152N26274,2023,NA,ARLENE,2023-06-03 18:00:00,23.9,-85,main
2023152N26274,2023,NA,ARLENE,2023-06-03 21:00:00,23.7,-84.6,main
2023152N26274,2023,NA,ARLENE,2023-06-04 00:00:00,23.5,-84.1,main
2023152N26274,2023,NA,ARLENE,2023-06-04 03:00:00,23.4,-83.6,main
2023152N26274,2023,NA,ARLENE,2023-06-04 06:00:00,23.3,-83,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 00:00:00,10.3,66.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 03:00:00,10.5,66.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 06:00:00,10.7,66.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 09:00:00,10.8,66.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 12:00:00,11,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 15:00:00,11.2,66.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 18:00:00,11.4,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-05 21:00:00,11.5,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 00:00:00,11.5,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 03:00:00,11.7,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 06:00:00,11.9,65.9,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 09:00:00,12,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 12:00:00,12.2,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 15:00:00,12.3,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 18:00:00,12.5,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-06 21:00:00,12.5,66.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 00:00:00,12.6,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 03:00:00,12.8,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 06:00:00,13,66.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 09:00:00,13.2,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 12:00:00,13.3,66.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 15:00:00,13.4,66.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 18:00:00,13.6,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-07 21:00:00,13.6,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 00:00:00,13.8,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 03:00:00,13.9,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 06:00:00,14,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 09:00:00,14.2,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 12:00:00,14.3,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 15:00:00,14.4,66,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 18:00:00,14.6,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-08 21:00:00,14.6,66.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 00:00:00,14.8,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 03:00:00,14.8,66.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 06:00:00,15,66.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 09:00:00,15.3,67,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 12:00:00,15.6,67.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 15:00:00,15.9,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 18:00:00,16.2,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-09 21:00:00,16.3,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 00:00:00,16.5,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 03:00:00,16.6,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 06:00:00,16.7,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 09:00:00,16.9,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 12:00:00,17.2,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 15:00:00,17.4,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 18:00:00,17.5,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-10 21:00:00,17.6,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 00:00:00,17.8,67.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 03:00:00,18,67.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 06:00:00,18.3,67.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 09:00:00,18.5,67.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 12:00:00,18.7,67.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 15:00:00,18.8,67.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 18:00:00,18.9,67.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-11 21:00:00,19,67.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 00:00:00,19.2,67.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 03:00:00,19.4,67.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 06:00:00,19.7,67.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 09:00:00,19.8,67.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 12:00:00,19.9,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 15:00:00,20,67.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 18:00:00,20.2,67.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-12 21:00:00,20.4,67.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 00:00:00,20.7,67,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 03:00:00,20.9,66.9,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 06:00:00,21,66.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 09:00:00,21.1,66.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 12:00:00,21.2,66.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 15:00:00,21.3,66.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 18:00:00,21.5,66.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-13 21:00:00,21.5,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 00:00:00,21.6,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 03:00:00,21.6,66.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 06:00:00,21.6,66.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 09:00:00,21.7,66.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 12:00:00,21.9,66.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 15:00:00,22.1,66.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 18:00:00,22.2,66.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-14 21:00:00,22.3,66.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 00:00:00,22.3,67,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 03:00:00,22.5,67.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 06:00:00,22.6,67.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 09:00:00,22.7,67.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 12:00:00,22.8,68.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 15:00:00,23.1,68.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 18:00:00,23.3,68.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-15 21:00:00,23.4,68.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 00:00:00,23.5,69.1,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 03:00:00,23.5,69.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 06:00:00,23.7,69.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 09:00:00,23.9,70,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 12:00:00,24.2,70.4,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 15:00:00,24.5,70.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 18:00:00,24.6,70.9,main
2023156N10067,2023,NI,BIPARJOY,2023-06-16 21:00:00,24.7,71,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 00:00:00,24.8,71.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 03:00:00,25,71.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 06:00:00,25.3,71.9,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 09:00:00,25.5,72.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 12:00:00,25.6,72.5,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 15:00:00,25.7,72.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 18:00:00,25.8,72.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-17 21:00:00,25.9,73,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 00:00:00,26,73.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 03:00:00,26.2,73.8,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 06:00:00,26.3,74,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 09:00:00,26.3,74.3,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 12:00:00,26.3,74.7,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 15:00:00,26.3,74.9,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 18:00:00,26.3,75.2,main
2023156N10067,2023,NI,BIPARJOY,2023-06-18 21:00:00,26.3,75.6,main
2023156N10067,2023,NI,BIPARJOY,2023-06-19 00:00:00,26.3,76,main
2023156N12135,2023,WP,GUCHOL,2023-06-04 18:00:00,11.7,135,main
2023156N12135,2023,WP,GUCHOL,2023-06-04 21:00:00,11.8,134.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 00:00:00,11.9,134.6,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 03:00:00,12.1,134.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 06:00:00,12.3,134.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 09:00:00,12.5,134.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 12:00:00,12.7,134.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 15:00:00,12.9,134.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 18:00:00,13.2,134.7,main
2023156N12135,2023,WP,GUCHOL,2023-06-05 21:00:00,13.4,134.7,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 00:00:00,13.3,134.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 03:00:00,13.4,134.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 06:00:00,13.5,135,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 09:00:00,13.6,135,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 12:00:00,13.9,135,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 15:00:00,14,134.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 18:00:00,14.2,134.7,main
2023156N12135,2023,WP,GUCHOL,2023-06-06 21:00:00,14.4,134.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 00:00:00,14.6,134.2,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 03:00:00,14.8,133.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 06:00:00,15,133.7,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 09:00:00,15.1,133.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 12:00:00,15.3,133.1,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 15:00:00,15.4,132.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 18:00:00,15.6,132.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-07 21:00:00,15.7,132,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 00:00:00,15.9,131.6,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 03:00:00,16,131.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 06:00:00,16.1,131.2,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 09:00:00,16.2,131,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 12:00:00,16.4,130.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 15:00:00,16.6,130.6,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 18:00:00,16.8,130.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-08 21:00:00,17,130.3,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 00:00:00,17.3,130.3,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 03:00:00,17.6,130.2,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 06:00:00,17.9,130.1,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 09:00:00,18,130,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 12:00:00,18.2,129.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 15:00:00,18.3,129.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 18:00:00,18.5,129.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-09 21:00:00,18.7,129.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 00:00:00,19,129.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 03:00:00,19.4,130,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 06:00:00,20,130.2,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 09:00:00,20.3,130.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 12:00:00,20.7,130.6,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 15:00:00,21.3,130.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 18:00:00,21.9,131,main
2023156N12135,2023,WP,GUCHOL,2023-06-10 21:00:00,22.5,131.3,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 00:00:00,23.1,131.7,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 03:00:00,23.6,132,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 06:00:00,24.2,132.5,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 09:00:00,24.9,133.1,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 12:00:00,25.6,133.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 15:00:00,26.1,134.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 18:00:00,26.6,135.1,main
2023156N12135,2023,WP,GUCHOL,2023-06-11 21:00:00,27.3,135.9,main
2023156N12135,2023,WP,GUCHOL,2023-06-12 00:00:00,28,136.8,main
2023156N12135,2023,WP,GUCHOL,2023-06-12 03:00:00,28.7,137.4,main
2023156N12135,2023,WP,GUCHOL,2023-06-12 06:00:00,29.4,138.1,main
